iter	MultiClass
364	0.05095554688
365	0.05076120384
366	0.0506463607
367	0.05046386085
368	0.05034722914
369	0.05023458193
370	0.05011403039
371	0.04991628881
372	0.04974229837
373	0.04960635295
374	0.04946682319
375	0.04936191324
376	0.04910074059
377	0.04898450278
378	0.04887471922
379	0.04870218547
380	0.04854265006
381	0.04840373364
382	0.04822899601
383	0.04803575646
384	0.04795765503
385	0.04781532688
386	0.04777841684
387	0.0476493778
388	0.04750331527
389	0.0473419496
390	0.04723023813
391	0.04708675836
392	0.04695054083
393	0.0468605891
394	0.04673806337
395	0.04655897973
396	0.04641796624
397	0.04631222311
398	0.0461645561
399	0.04611630823
400	0.0459945287
401	0.04579991375
402	0.04568184393
403	0.04551589037
404	0.04536532267
405	0.04522427724
406	0.0450246569
407	0.04487078299
408	0.04481879999
409	0.04476060022
410	0.0446461817
411	0.04451982762
412	0.04442514124
413	0.04431633938
414	0.04427329146
415	0.04411332587
416	0.04403060961
417	0.04384913569
418	0.04372230109
419	0.04359630502
420	0.04344704868
421	0.04332298571
422	0.04321995556
423	0.04317537967
424	0.04311683053
425	0.0429894154
426	0.04296489667
427	0.0428086643
428	0.04267490541
429	0.04253719389
430	0.04241950376
431	0.04230547613
432	0.04219662651
433	0.04207070803
434	0.04197284396
435	0.04193350805
436	0.04185282123
437	0.0417904052
438	0.04170037403
439	0.04161336067
440	0.04151768551
441	0.04136397087
442	0.04117664485
443	0.04113207428
444	0.04100472633
445	0.04091923596
446	0.04078353026
447	0.04061868688
448	0.04055662096
449	0.04050358829
450	0.04035608141
451	0.04026788937
452	0.04015028942
453	0.04003257605
454	0.03996683473
455	0.03986253609
456	0.03975622109
457	0.0396722458
458	0.03956859369
459	0.03949890964
460	0.03936393828
461	0.03930598378
462	0.03922674932
463	0.03911850223
464	0.03905247753
465	0.03897314478
466	0.03884816427
467	0.038750078
468	0.03862174904
469	0.03848057783
470	0.03836175139
471	0.03819407366
472	0.03807165757
473	0.03803366689
474	0.03796705798
475	0.03787696554
476	0.03776246227
477	0.037697825
478	0.03766240773
479	0.03753380109
480	0.03740645738
481	0.03733367899
482	0.03720893854
483	0.03711763142
484	0.03699696269
485	0.03694437164
486	0.03691241801
487	0.03677943431
488	0.03665964413
489	0.03654965477
490	0.03640143971
491	0.03629095547
492	0.03623941893
493	0.03610920465
494	0.03601178894
495	0.03589960587
496	0.03584456171
497	0.03578626934
498	0.03570711051
499	0.03557353286
500	0.03549451045
501	0.03542783226
502	0.03534596335
503	0.03528099051
504	0.03516869297
505	0.03513184771
506	0.03503216727
507	0.03500329367
508	0.03486865186
509	0.03479812772
510	0.0347301928
511	0.03467281044
512	0.03460520725
513	0.03449681082
514	0.03443097454
515	0.0343489309
516	0.03422204283
517	0.03416986564
518	0.03409329122
519	0.03403023339
520	0.03396760766
521	0.03385420422
522	0.03380815008
523	0.03373424729
524	0.03362626813
525	0.03358616043
526	0.03351461139
527	0.03347438098
528	0.03337771103
529	0.03333680482
530	0.03323404693
531	0.03317277792
532	0.03307917979
533	0.0330460462
534	0.03299386066
535	0.0329432058
536	0.03286957962
537	0.03277532984
538	0.03267558352
539	0.03261966996
540	0.03253310433
541	0.03243786991
542	0.032344234
543	0.03231423468
544	0.0321913863
545	0.03209844051
546	0.03202250118
547	0.03187458989
548	0.03177730394
549	0.03168547503
550	0.03162633624
551	0.03156317933
552	0.03152854416
553	0.0314660684
554	0.03138017284
555	0.03131693658
556	0.03123939856
557	0.03113326033
558	0.03103878937
559	0.03096959239
560	0.0309284328
561	0.03086862302
562	0.03077262496
563	0.03068787003
564	0.03059254112
565	0.03050325762
566	0.03045359843
567	0.03042438898
568	0.03036174984
569	0.03027243916
570	0.03021241445
571	0.03014667977
572	0.03003368641
573	0.02997338084
574	0.02986312885
575	0.02982063255
576	0.02979196245
577	0.02975278044
578	0.02967437874
579	0.02956043846
580	0.02949129619
581	0.02942226544
582	0.0293847238
583	0.02929240852
584	0.0291714734
585	0.02912471839
586	0.02905575907
587	0.02899193253
588	0.02894157075
589	0.028867882
590	0.0288112793
591	0.0287815578
592	0.02866898338
593	0.02859589844
594	0.02853502144
595	0.02850418817
596	0.0284325616
597	0.02839977364
598	0.02832418653
599	0.02821838517
600	0.02814856376
601	0.02810185814
602	0.02806750193
603	0.02801617121
604	0.02794889176
605	0.0279026899
606	0.02785090259
607	0.02779030577
608	0.02775407188
609	0.02768237803
610	0.02761842301
611	0.02753331135
612	0.0274839227
613	0.02742270262
614	0.02738667698
615	0.02730113476
616	0.02724940055
617	0.02717535527
618	0.02708079283
619	0.0270397715
620	0.02701554759
621	0.02694225236
622	0.02686179651
623	0.02680404095
624	0.0267318754
625	0.0266985996
626	0.02663880436
627	0.02659856461
628	0.02652645069
629	0.02648787164
630	0.02643778943
631	0.02636356415
632	0.02623754671
633	0.02616810494
634	0.02612779579
635	0.02604883989
636	0.0260072475
637	0.0259932725
638	0.02595968225
639	0.02590871781
640	0.02589032873
641	0.02581338323
642	0.02574609707
643	0.02570283566
644	0.02566385024
645	0.02563230685
646	0.02558588891
647	0.02555064103
648	0.02550651254
649	0.02545768117
650	0.02541986392
651	0.02537463821
652	0.02531248794
653	0.0252606829
654	0.02522928842
655	0.02519418328
656	0.02516712805
657	0.02508471671
658	0.02501767763
659	0.02497894358
660	0.02492942044
661	0.02488399088
662	0.02484993163
663	0.024783899
664	0.02474504934
665	0.02471349988
666	0.02468751513
667	0.02462220279
668	0.02458147678
669	0.02454017667
670	0.02447653106
671	0.0244327158
672	0.02437929874
673	0.02431572335
674	0.02427733077
675	0.02422754858
676	0.02418367362
677	0.02413570234
678	0.02407874716
679	0.02401934841
680	0.02396765513
681	0.02394448076
682	0.02391910182
683	0.0238808273
684	0.0237901917
685	0.02373186443
686	0.02369424854
687	0.02366808093
688	0.02363501194
689	0.02353497228
690	0.02349871926
691	0.02346132495
692	0.02343513801
693	0.02336463888
694	0.02332360758
695	0.02329376118
696	0.02322011101
697	0.02318861342
698	0.02315864224
699	0.02311626915
700	0.02306154796
701	0.02299432687
702	0.02294662699
703	0.0229267536
704	0.02287455385
705	0.02282756528
706	0.0227965566
707	0.02274253632
708	0.02272330701
709	0.02268887222
710	0.02263579066
711	0.02260912812
712	0.02256003057
713	0.02251997405
714	0.02249839132
715	0.02243728191
716	0.02238876256
717	0.02233628079
718	0.02230092559
719	0.02228193209
720	0.02225039206
721	0.02222481767
722	0.02220247725
723	0.02212188187
724	0.02208621538
725	0.02204785653
726	0.0220183392
727	0.02198833482
728	0.02195105694
729	0.02191960903
730	0.02187768924
731	0.02185395664
732	0.02182482181
733	0.02177727976
734	0.02175133584
735	0.02172869203
736	0.02169286774
737	0.02165316256
738	0.02161621025
739	0.02158443604
740	0.02156359476
741	0.02154575578
742	0.02152018338
743	0.02149423761
744	0.02146606538
745	0.02140715505
746	0.02137602013
747	0.02133934562
748	0.02131637115
749	0.02128123595
750	0.02125153491
751	0.02123896237
752	0.02120309241
753	0.02116600011
754	0.02115060137
755	0.02111273387
756	0.02107721943
757	0.02104000341
758	0.02099504505
759	0.02094905121
760	0.02089863875
761	0.0208680145
762	0.02083300619
763	0.02081294115
764	0.02079163588
765	0.02076422497
766	0.02074940304
767	0.02069632091
768	0.02065136152
769	0.0206217843
770	0.02059354824
771	0.02057134955
772	0.02055301302
773	0.02053604827
774	0.02050852122
775	0.0204444246
776	0.0204053337
777	0.02039161311
778	0.02034294006
779	0.02032510236
780	0.02028240097
781	0.02025652011
782	0.02022934689
783	0.02020293402
784	0.0201659507
785	0.02015068764
786	0.02011212288
787	0.02008065531
788	0.0200657758
789	0.02005436965
790	0.02001613564
791	0.01997414173
792	0.01991024684
793	0.01989382558
794	0.01985242667
795	0.01982031266
796	0.01978751577
797	0.01976414318
798	0.01974103106
799	0.01972798888
800	0.01969157937
801	0.01967733911
802	0.01965272859
803	0.01960164052
804	0.01958487838
805	0.01956027211
806	0.01953477995
807	0.01950882271
808	0.01947028077
809	0.01942592089
810	0.01939668277
811	0.01936969711
812	0.01934301803
813	0.01931115475
814	0.01928108751
815	0.01924670363
816	0.01922483457
817	0.01919684725
818	0.0191549623
819	0.01913410305
820	0.01910752834
821	0.01908308509
822	0.01902999869
823	0.0189996049
824	0.01897692835
825	0.01895251323
826	0.01892355824
827	0.0188895681
828	0.01885756613
829	0.0188417689
830	0.01883293107
831	0.0188090342
832	0.01877842206
833	0.01875894194
834	0.01874706209
835	0.01870360645
836	0.01868412337
837	0.01865102934
838	0.01861723625
839	0.01857055869
840	0.01854879106
841	0.01853075727
842	0.01851129878
843	0.01849272879
844	0.01846696976
845	0.01842645447
846	0.01840903799
847	0.0183749149
848	0.01834358044
849	0.01830943886
850	0.01829683396
851	0.01825495867
852	0.01822949916
853	0.01819143633
854	0.01816101898
855	0.01812781418
856	0.01809928891
857	0.01807707783
858	0.01804656992
859	0.01802636375
860	0.01800738817
861	0.01794686929
862	0.01791575387
863	0.01789818943
864	0.01784933858
865	0.01782245425
866	0.01779516862
867	0.01778386436
868	0.01775729682
869	0.01772914116
870	0.0177071363
871	0.01767485917
872	0.01765967636
873	0.01764549902
874	0.01762732498
875	0.01760823328
876	0.01758358475
877	0.01755803762
878	0.01752073323
879	0.0174905616
880	0.01746981608
881	0.01742229376
882	0.0174050553
883	0.01738671978
884	0.01735878168
885	0.01731788334
886	0.01729071352
887	0.01724562259
888	0.01723465296
889	0.01722621385
890	0.01719987464
891	0.01716639257
892	0.01715422155
893	0.01710803257
894	0.01709480581
895	0.01707377495
896	0.01703762935
897	0.01701882689
898	0.01699947017
899	0.01696244644
900	0.01692846038
901	0.01690582198
902	0.0168681409
903	0.01685774159
904	0.01682028798
905	0.01678707034
906	0.01674969434
907	0.01672828174
908	0.01671207477
909	0.01669362453
910	0.01667383492
911	0.01666172747
912	0.01663919292
913	0.01661530167
914	0.01659484888
915	0.01658016298
916	0.01655503149
917	0.0165262169
918	0.01650049258
919	0.01647724416
920	0.01645578447
921	0.01644299552
922	0.01639916179
923	0.01638737073
924	0.01635884334
925	0.01633162403
926	0.01630738092
927	0.01628892093
928	0.01626703324
929	0.0162487975
930	0.01622376162
931	0.0161870281
932	0.0161598566
933	0.01614249031
934	0.01611621745
935	0.01610742483
936	0.01608521845
937	0.01606619661
938	0.01603558738
939	0.01602232055
940	0.01600138606
941	0.01598063019
942	0.0159557566
943	0.0159422779
944	0.0159100557
945	0.0158879709
946	0.01585555065
947	0.01583163239
948	0.01581355797
949	0.01579283892
950	0.01577189958
951	0.01574794357
952	0.01571998528
953	0.01569939987
954	0.01567466349
955	0.01566452443
956	0.01562734837
957	0.01561899053
958	0.01560328171
959	0.01559759683
960	0.01558411899
961	0.01556187053
962	0.01554372053
963	0.01553216804
964	0.01549293484
965	0.01547614736
966	0.01546144115
967	0.01543092345
968	0.01540780932
969	0.01537964082
970	0.01536102224
971	0.01533981198
972	0.0153144349
973	0.015297384
974	0.01528206315
975	0.01527161725
976	0.0152504064
977	0.01523140531
978	0.01522013385
979	0.01520104391
980	0.01516681001
981	0.01513476775
982	0.01511164266
983	0.01508562476
984	0.01506337536
985	0.0150454595
986	0.01503945639
987	0.01502056459
988	0.01499444491
989	0.0149777968
990	0.01493823515
991	0.01492172291
992	0.01490918451
993	0.01489681845
994	0.01487467588
995	0.01484480555
996	0.01481361339
997	0.01478688493
998	0.01477047029
999	0.0147634737
